authority_id,key,address_components_long_name,address_components_short_name,address_components_types_1,address_components_types_2,address_components_types_3,formatted_address,location_type,viewport_northeast_lat,viewport_northeast_lng,lat,lng,bounds_northeast_lat,bounds_northeast_lng,bounds_southwest_lat,bounds_southwest_lng,place_id,compound_code,global_code,type_1,type_2,type_3,type_4,partial_match
313,results,Segeberg,Segeberg,administrative_area_level_3,political,NA,"Hamburger Str. 30, 23795 Bad Segeberg, Germany",ROOFTOP,53.9372453802915,10.3040930302915,53.9345474197085,10.3013950697085,53.9361067,10.3028981,53.9356861,10.30259,ChIJfbjzkjk-skcRu2VXt22k190,NA,NA,premise,NA,NA,NA,NA
313,results,Schleswig-Holstein,SH,administrative_area_level_1,political,NA,"Hamburger Str. 30, 23795 Bad Segeberg, Germany",ROOFTOP,53.9372453802915,10.3040930302915,53.9345474197085,10.3013950697085,53.9361067,10.3028981,53.9356861,10.30259,ChIJfbjzkjk-skcRu2VXt22k190,NA,NA,premise,NA,NA,NA,NA
313,results,Germany,DE,country,political,NA,"Hamburger Str. 30, 23795 Bad Segeberg, Germany",ROOFTOP,53.9372453802915,10.3040930302915,53.9345474197085,10.3013950697085,53.9361067,10.3028981,53.9356861,10.30259,ChIJfbjzkjk-skcRu2VXt22k190,NA,NA,premise,NA,NA,NA,NA
313,results,23795,23795,postal_code,NA,NA,"Hamburger Str. 30, 23795 Bad Segeberg, Germany",ROOFTOP,53.9372453802915,10.3040930302915,53.9345474197085,10.3013950697085,53.9361067,10.3028981,53.9356861,10.30259,ChIJfbjzkjk-skcRu2VXt22k190,NA,NA,premise,NA,NA,NA,NA
314,results,17,17,street_number,NA,NA,"Viktoriastraße 17, 25524 Itzehoe, Germany",ROOFTOP,53.92561698029149,9.513197380291503,53.9229190197085,9.510499419708498,NA,NA,NA,NA,ChIJKevdnffEs0cRxNdKGuLrA_I,"WGF6+PP Itzehoe, Germany",9F5FWGF6+PP,street_address,NA,NA,NA,NA
314,results,Viktoriastraße,Viktoriastraße,route,NA,NA,"Viktoriastraße 17, 25524 Itzehoe, Germany",ROOFTOP,53.92561698029149,9.513197380291503,53.9229190197085,9.510499419708498,NA,NA,NA,NA,ChIJKevdnffEs0cRxNdKGuLrA_I,"WGF6+PP Itzehoe, Germany",9F5FWGF6+PP,street_address,NA,NA,NA,NA
314,results,Itzehoe,Itzehoe,locality,political,NA,"Viktoriastraße 17, 25524 Itzehoe, Germany",ROOFTOP,53.92561698029149,9.513197380291503,53.9229190197085,9.510499419708498,NA,NA,NA,NA,ChIJKevdnffEs0cRxNdKGuLrA_I,"WGF6+PP Itzehoe, Germany",9F5FWGF6+PP,street_address,NA,NA,NA,NA
314,results,Steinburg,Steinburg,administrative_area_level_3,political,NA,"Viktoriastraße 17, 25524 Itzehoe, Germany",ROOFTOP,53.92561698029149,9.513197380291503,53.9229190197085,9.510499419708498,NA,NA,NA,NA,ChIJKevdnffEs0cRxNdKGuLrA_I,"WGF6+PP Itzehoe, Germany",9F5FWGF6+PP,street_address,NA,NA,NA,NA
314,results,Schleswig-Holstein,SH,administrative_area_level_1,political,NA,"Viktoriastraße 17, 25524 Itzehoe, Germany",ROOFTOP,53.92561698029149,9.513197380291503,53.9229190197085,9.510499419708498,NA,NA,NA,NA,ChIJKevdnffEs0cRxNdKGuLrA_I,"WGF6+PP Itzehoe, Germany",9F5FWGF6+PP,street_address,NA,NA,NA,NA
314,results,Germany,DE,country,political,NA,"Viktoriastraße 17, 25524 Itzehoe, Germany",ROOFTOP,53.92561698029149,9.513197380291503,53.9229190197085,9.510499419708498,NA,NA,NA,NA,ChIJKevdnffEs0cRxNdKGuLrA_I,"WGF6+PP Itzehoe, Germany",9F5FWGF6+PP,street_address,NA,NA,NA,NA
314,results,25524,25524,postal_code,NA,NA,"Viktoriastraße 17, 25524 Itzehoe, Germany",ROOFTOP,53.92561698029149,9.513197380291503,53.9229190197085,9.510499419708498,NA,NA,NA,NA,ChIJKevdnffEs0cRxNdKGuLrA_I,"WGF6+PP Itzehoe, Germany",9F5FWGF6+PP,street_address,NA,NA,NA,NA
315,results,21,21,street_number,NA,NA,"Weidenbaumsweg 21, 21029 Hamburg, Germany",ROOFTOP,53.4899029802915,10.2081995802915,53.48720501970851,10.2055016197085,53.4886837,10.2070896,53.48842430000001,10.2066116,ChIJgSoGVo7ysUcRf1PLedtrt40,NA,NA,establishment,point_of_interest,subpremise,NA,NA
315,results,Weidenbaumsweg,Weidenbaumsweg,route,NA,NA,"Weidenbaumsweg 21, 21029 Hamburg, Germany",ROOFTOP,53.4899029802915,10.2081995802915,53.48720501970851,10.2055016197085,53.4886837,10.2070896,53.48842430000001,10.2066116,ChIJgSoGVo7ysUcRf1PLedtrt40,NA,NA,establishment,point_of_interest,subpremise,NA,NA
315,results,Bezirk Bergedorf,Bezirk Bergedorf,political,sublocality,sublocality_level_1,"Weidenbaumsweg 21, 21029 Hamburg, Germany",ROOFTOP,53.4899029802915,10.2081995802915,53.48720501970851,10.2055016197085,53.4886837,10.2070896,53.48842430000001,10.2066116,ChIJgSoGVo7ysUcRf1PLedtrt40,NA,NA,establishment,point_of_interest,subpremise,NA,NA
315,results,Hamburg,Hamburg,locality,political,NA,"Weidenbaumsweg 21, 21029 Hamburg, Germany",ROOFTOP,53.4899029802915,10.2081995802915,53.48720501970851,10.2055016197085,53.4886837,10.2070896,53.48842430000001,10.2066116,ChIJgSoGVo7ysUcRf1PLedtrt40,NA,NA,establishment,point_of_interest,subpremise,NA,NA
315,results,Hamburg,HH,administrative_area_level_1,political,NA,"Weidenbaumsweg 21, 21029 Hamburg, Germany",ROOFTOP,53.4899029802915,10.2081995802915,53.48720501970851,10.2055016197085,53.4886837,10.2070896,53.48842430000001,10.2066116,ChIJgSoGVo7ysUcRf1PLedtrt40,NA,NA,establishment,point_of_interest,subpremise,NA,NA
315,results,Germany,DE,country,political,NA,"Weidenbaumsweg 21, 21029 Hamburg, Germany",ROOFTOP,53.4899029802915,10.2081995802915,53.48720501970851,10.2055016197085,53.4886837,10.2070896,53.48842430000001,10.2066116,ChIJgSoGVo7ysUcRf1PLedtrt40,NA,NA,establishment,point_of_interest,subpremise,NA,NA
315,results,21029,21029,postal_code,NA,NA,"Weidenbaumsweg 21, 21029 Hamburg, Germany",ROOFTOP,53.4899029802915,10.2081995802915,53.48720501970851,10.2055016197085,53.4886837,10.2070896,53.48842430000001,10.2066116,ChIJgSoGVo7ysUcRf1PLedtrt40,NA,NA,establishment,point_of_interest,subpremise,NA,NA
316,results,66,66,street_number,NA,NA,"Grindelberg 66, 20144 Hamburg, Germany",ROOFTOP,53.5763864802915,9.9803911802915,53.5736885197085,9.977693219708495,53.5755894,9.9791704,53.5744856,9.978914,ChIJAXuHHDaPsUcRu5kAdirWPaQ,NA,NA,premise,NA,NA,NA,NA
316,results,Grindelberg,Grindelberg,route,NA,NA,"Grindelberg 66, 20144 Hamburg, Germany",ROOFTOP,53.5763864802915,9.9803911802915,53.5736885197085,9.977693219708495,53.5755894,9.9791704,53.5744856,9.978914,ChIJAXuHHDaPsUcRu5kAdirWPaQ,NA,NA,premise,NA,NA,NA,NA
316,results,Bezirk Eimsbüttel,Bezirk Eimsbüttel,political,sublocality,sublocality_level_1,"Grindelberg 66, 20144 Hamburg, Germany",ROOFTOP,53.5763864802915,9.9803911802915,53.5736885197085,9.977693219708495,53.5755894,9.9791704,53.5744856,9.978914,ChIJAXuHHDaPsUcRu5kAdirWPaQ,NA,NA,premise,NA,NA,NA,NA
316,results,Hamburg,Hamburg,locality,political,NA,"Grindelberg 66, 20144 Hamburg, Germany",ROOFTOP,53.5763864802915,9.9803911802915,53.5736885197085,9.977693219708495,53.5755894,9.9791704,53.5744856,9.978914,ChIJAXuHHDaPsUcRu5kAdirWPaQ,NA,NA,premise,NA,NA,NA,NA
316,results,Hamburg,HH,administrative_area_level_1,political,NA,"Grindelberg 66, 20144 Hamburg, Germany",ROOFTOP,53.5763864802915,9.9803911802915,53.5736885197085,9.977693219708495,53.5755894,9.9791704,53.5744856,9.978914,ChIJAXuHHDaPsUcRu5kAdirWPaQ,NA,NA,premise,NA,NA,NA,NA
316,results,Germany,DE,country,political,NA,"Grindelberg 66, 20144 Hamburg, Germany",ROOFTOP,53.5763864802915,9.9803911802915,53.5736885197085,9.977693219708495,53.5755894,9.9791704,53.5744856,9.978914,ChIJAXuHHDaPsUcRu5kAdirWPaQ,NA,NA,premise,NA,NA,NA,NA
316,results,20144,20144,postal_code,NA,NA,"Grindelberg 66, 20144 Hamburg, Germany",ROOFTOP,53.5763864802915,9.9803911802915,53.5736885197085,9.977693219708495,53.5755894,9.9791704,53.5744856,9.978914,ChIJAXuHHDaPsUcRu5kAdirWPaQ,NA,NA,premise,NA,NA,NA,NA
317,results,1,1,street_number,NA,NA,"Caffamacherreihe 1, 20355 Hamburg, Germany",ROOFTOP,53.5554180802915,9.984910680291502,53.5527201197085,9.982212719708498,53.55463959999999,9.9847716,53.5534986,9.9823518,ChIJ7zK1NhePsUcRdSuoVD9_bQI,NA,NA,premise,NA,NA,NA,NA
317,results,Caffamacherreihe,Caffamacherreihe,route,NA,NA,"Caffamacherreihe 1, 20355 Hamburg, Germany",ROOFTOP,53.5554180802915,9.984910680291502,53.5527201197085,9.982212719708498,53.55463959999999,9.9847716,53.5534986,9.9823518,ChIJ7zK1NhePsUcRdSuoVD9_bQI,NA,NA,premise,NA,NA,NA,NA
317,results,Hamburg-Mitte,Hamburg-Mitte,political,sublocality,sublocality_level_1,"Caffamacherreihe 1, 20355 Hamburg, Germany",ROOFTOP,53.5554180802915,9.984910680291502,53.5527201197085,9.982212719708498,53.55463959999999,9.9847716,53.5534986,9.9823518,ChIJ7zK1NhePsUcRdSuoVD9_bQI,NA,NA,premise,NA,NA,NA,NA
317,results,Hamburg,Hamburg,locality,political,NA,"Caffamacherreihe 1, 20355 Hamburg, Germany",ROOFTOP,53.5554180802915,9.984910680291502,53.5527201197085,9.982212719708498,53.55463959999999,9.9847716,53.5534986,9.9823518,ChIJ7zK1NhePsUcRdSuoVD9_bQI,NA,NA,premise,NA,NA,NA,NA
317,results,Hamburg,HH,administrative_area_level_1,political,NA,"Caffamacherreihe 1, 20355 Hamburg, Germany",ROOFTOP,53.5554180802915,9.984910680291502,53.5527201197085,9.982212719708498,53.55463959999999,9.9847716,53.5534986,9.9823518,ChIJ7zK1NhePsUcRdSuoVD9_bQI,NA,NA,premise,NA,NA,NA,NA
317,results,Germany,DE,country,political,NA,"Caffamacherreihe 1, 20355 Hamburg, Germany",ROOFTOP,53.5554180802915,9.984910680291502,53.5527201197085,9.982212719708498,53.55463959999999,9.9847716,53.5534986,9.9823518,ChIJ7zK1NhePsUcRdSuoVD9_bQI,NA,NA,premise,NA,NA,NA,NA
317,results,20355,20355,postal_code,NA,NA,"Caffamacherreihe 1, 20355 Hamburg, Germany",ROOFTOP,53.5554180802915,9.984910680291502,53.5527201197085,9.982212719708498,53.55463959999999,9.9847716,53.5534986,9.9823518,ChIJ7zK1NhePsUcRdSuoVD9_bQI,NA,NA,premise,NA,NA,NA,NA
318,results,59,59,street_number,NA,NA,"Eppendorfer Landstraße 59, 20249 Hamburg, Germany",ROOFTOP,53.5907989802915,9.9877589802915,53.5881010197085,9.985061019708496,NA,NA,NA,NA,ChIJA9gfT8iIsUcR6oaFPzTUs_k,"HXQP+QH Hamburg, Germany",9F5FHXQP+QH,street_address,NA,NA,NA,NA
318,results,Eppendorfer Landstraße,Eppendorfer Landstraße,route,NA,NA,"Eppendorfer Landstraße 59, 20249 Hamburg, Germany",ROOFTOP,53.5907989802915,9.9877589802915,53.5881010197085,9.985061019708496,NA,NA,NA,NA,ChIJA9gfT8iIsUcR6oaFPzTUs_k,"HXQP+QH Hamburg, Germany",9F5FHXQP+QH,street_address,NA,NA,NA,NA
318,results,Hamburg-Nord,Hamburg-Nord,political,sublocality,sublocality_level_1,"Eppendorfer Landstraße 59, 20249 Hamburg, Germany",ROOFTOP,53.5907989802915,9.9877589802915,53.5881010197085,9.985061019708496,NA,NA,NA,NA,ChIJA9gfT8iIsUcR6oaFPzTUs_k,"HXQP+QH Hamburg, Germany",9F5FHXQP+QH,street_address,NA,NA,NA,NA
318,results,Hamburg,Hamburg,locality,political,NA,"Eppendorfer Landstraße 59, 20249 Hamburg, Germany",ROOFTOP,53.5907989802915,9.9877589802915,53.5881010197085,9.985061019708496,NA,NA,NA,NA,ChIJA9gfT8iIsUcR6oaFPzTUs_k,"HXQP+QH Hamburg, Germany",9F5FHXQP+QH,street_address,NA,NA,NA,NA
318,results,Hamburg,HH,administrative_area_level_1,political,NA,"Eppendorfer Landstraße 59, 20249 Hamburg, Germany",ROOFTOP,53.5907989802915,9.9877589802915,53.5881010197085,9.985061019708496,NA,NA,NA,NA,ChIJA9gfT8iIsUcR6oaFPzTUs_k,"HXQP+QH Hamburg, Germany",9F5FHXQP+QH,street_address,NA,NA,NA,NA
318,results,Germany,DE,country,political,NA,"Eppendorfer Landstraße 59, 20249 Hamburg, Germany",ROOFTOP,53.5907989802915,9.9877589802915,53.5881010197085,9.985061019708496,NA,NA,NA,NA,ChIJA9gfT8iIsUcR6oaFPzTUs_k,"HXQP+QH Hamburg, Germany",9F5FHXQP+QH,street_address,NA,NA,NA,NA
318,results,20249,20249,postal_code,NA,NA,"Eppendorfer Landstraße 59, 20249 Hamburg, Germany",ROOFTOP,53.5907989802915,9.9877589802915,53.5881010197085,9.985061019708496,NA,NA,NA,NA,ChIJA9gfT8iIsUcR6oaFPzTUs_k,"HXQP+QH Hamburg, Germany",9F5FHXQP+QH,street_address,NA,NA,NA,NA
319,results,2,2,street_number,NA,NA,"Harburger Rathauspassage 2, 21073 Hamburg, Germany",ROOFTOP,53.45981038029149,9.980785480291503,53.45711241970849,9.978087519708499,NA,NA,NA,NA,ChIJbx3qna-RsUcRoK-x5w1_6UE,"FX5H+9Q Hamburg, Germany",9F5FFX5H+9Q,street_address,NA,NA,NA,NA
319,results,Harburger Rathauspassage,Harburger Rathauspassage,route,NA,NA,"Harburger Rathauspassage 2, 21073 Hamburg, Germany",ROOFTOP,53.45981038029149,9.980785480291503,53.45711241970849,9.978087519708499,NA,NA,NA,NA,ChIJbx3qna-RsUcRoK-x5w1_6UE,"FX5H+9Q Hamburg, Germany",9F5FFX5H+9Q,street_address,NA,NA,NA,NA
319,results,Harburg,Harburg,political,sublocality,sublocality_level_1,"Harburger Rathauspassage 2, 21073 Hamburg, Germany",ROOFTOP,53.45981038029149,9.980785480291503,53.45711241970849,9.978087519708499,NA,NA,NA,NA,ChIJbx3qna-RsUcRoK-x5w1_6UE,"FX5H+9Q Hamburg, Germany",9F5FFX5H+9Q,street_address,NA,NA,NA,NA
319,results,Hamburg,Hamburg,locality,political,NA,"Harburger Rathauspassage 2, 21073 Hamburg, Germany",ROOFTOP,53.45981038029149,9.980785480291503,53.45711241970849,9.978087519708499,NA,NA,NA,NA,ChIJbx3qna-RsUcRoK-x5w1_6UE,"FX5H+9Q Hamburg, Germany",9F5FFX5H+9Q,street_address,NA,NA,NA,NA
319,results,Hamburg,HH,administrative_area_level_1,political,NA,"Harburger Rathauspassage 2, 21073 Hamburg, Germany",ROOFTOP,53.45981038029149,9.980785480291503,53.45711241970849,9.978087519708499,NA,NA,NA,NA,ChIJbx3qna-RsUcRoK-x5w1_6UE,"FX5H+9Q Hamburg, Germany",9F5FFX5H+9Q,street_address,NA,NA,NA,NA
319,results,Germany,DE,country,political,NA,"Harburger Rathauspassage 2, 21073 Hamburg, Germany",ROOFTOP,53.45981038029149,9.980785480291503,53.45711241970849,9.978087519708499,NA,NA,NA,NA,ChIJbx3qna-RsUcRoK-x5w1_6UE,"FX5H+9Q Hamburg, Germany",9F5FFX5H+9Q,street_address,NA,NA,NA,NA
319,results,21073,21073,postal_code,NA,NA,"Harburger Rathauspassage 2, 21073 Hamburg, Germany",ROOFTOP,53.45981038029149,9.980785480291503,53.45711241970849,9.978087519708499,NA,NA,NA,NA,ChIJbx3qna-RsUcRoK-x5w1_6UE,"FX5H+9Q Hamburg, Germany",9F5FFX5H+9Q,street_address,NA,NA,NA,NA
320,results,8,8,street_number,NA,NA,"Robert-Schuman-Brücke 8, 22041 Hamburg, Germany",ROOFTOP,53.57220168029149,10.0728265802915,53.5695037197085,10.0701286197085,NA,NA,NA,NA,ChIJx0r4_wCMsUcRfknTwbuYe6M,"H3CC+8H Hamburg, Germany",9F5GH3CC+8H,street_address,NA,NA,NA,NA
320,results,Robert-Schuman-Brücke,Robert-Schuman-Brücke,route,NA,NA,"Robert-Schuman-Brücke 8, 22041 Hamburg, Germany",ROOFTOP,53.57220168029149,10.0728265802915,53.5695037197085,10.0701286197085,NA,NA,NA,NA,ChIJx0r4_wCMsUcRfknTwbuYe6M,"H3CC+8H Hamburg, Germany",9F5GH3CC+8H,street_address,NA,NA,NA,NA
320,results,Wandsbek,Wandsbek,political,sublocality,sublocality_level_1,"Robert-Schuman-Brücke 8, 22041 Hamburg, Germany",ROOFTOP,53.57220168029149,10.0728265802915,53.5695037197085,10.0701286197085,NA,NA,NA,NA,ChIJx0r4_wCMsUcRfknTwbuYe6M,"H3CC+8H Hamburg, Germany",9F5GH3CC+8H,street_address,NA,NA,NA,NA
320,results,Hamburg,Hamburg,locality,political,NA,"Robert-Schuman-Brücke 8, 22041 Hamburg, Germany",ROOFTOP,53.57220168029149,10.0728265802915,53.5695037197085,10.0701286197085,NA,NA,NA,NA,ChIJx0r4_wCMsUcRfknTwbuYe6M,"H3CC+8H Hamburg, Germany",9F5GH3CC+8H,street_address,NA,NA,NA,NA
320,results,Hamburg,HH,administrative_area_level_1,political,NA,"Robert-Schuman-Brücke 8, 22041 Hamburg, Germany",ROOFTOP,53.57220168029149,10.0728265802915,53.5695037197085,10.0701286197085,NA,NA,NA,NA,ChIJx0r4_wCMsUcRfknTwbuYe6M,"H3CC+8H Hamburg, Germany",9F5GH3CC+8H,street_address,NA,NA,NA,NA
320,results,Germany,DE,country,political,NA,"Robert-Schuman-Brücke 8, 22041 Hamburg, Germany",ROOFTOP,53.57220168029149,10.0728265802915,53.5695037197085,10.0701286197085,NA,NA,NA,NA,ChIJx0r4_wCMsUcRfknTwbuYe6M,"H3CC+8H Hamburg, Germany",9F5GH3CC+8H,street_address,NA,NA,NA,NA
320,results,22041,22041,postal_code,NA,NA,"Robert-Schuman-Brücke 8, 22041 Hamburg, Germany",ROOFTOP,53.57220168029149,10.0728265802915,53.5695037197085,10.0701286197085,NA,NA,NA,NA,ChIJx0r4_wCMsUcRfknTwbuYe6M,"H3CC+8H Hamburg, Germany",9F5GH3CC+8H,street_address,NA,NA,NA,NA
321,results,226,226,street_number,NA,NA,"Hamburger Str. 226, 38114 Braunschweig, Germany",ROOFTOP,52.28774618029149,10.5208423802915,52.2850482197085,10.5181444197085,NA,NA,NA,NA,ChIJO28n9o_2r0cRXM8NCOf2rLw,"7GP9+HQ Brunswick, Germany",9F4G7GP9+HQ,street_address,NA,NA,NA,NA
321,results,Hamburger Straße,Hamburger Str.,route,NA,NA,"Hamburger Str. 226, 38114 Braunschweig, Germany",ROOFTOP,52.28774618029149,10.5208423802915,52.2850482197085,10.5181444197085,NA,NA,NA,NA,ChIJO28n9o_2r0cRXM8NCOf2rLw,"7GP9+HQ Brunswick, Germany",9F4G7GP9+HQ,street_address,NA,NA,NA,NA
321,results,Nordstadt,Nordstadt,political,sublocality,sublocality_level_1,"Hamburger Str. 226, 38114 Braunschweig, Germany",ROOFTOP,52.28774618029149,10.5208423802915,52.2850482197085,10.5181444197085,NA,NA,NA,NA,ChIJO28n9o_2r0cRXM8NCOf2rLw,"7GP9+HQ Brunswick, Germany",9F4G7GP9+HQ,street_address,NA,NA,NA,NA
321,results,Braunschweig,BS,locality,political,NA,"Hamburger Str. 226, 38114 Braunschweig, Germany",ROOFTOP,52.28774618029149,10.5208423802915,52.2850482197085,10.5181444197085,NA,NA,NA,NA,ChIJO28n9o_2r0cRXM8NCOf2rLw,"7GP9+HQ Brunswick, Germany",9F4G7GP9+HQ,street_address,NA,NA,NA,NA
321,results,Niedersachsen,NDS,administrative_area_level_1,political,NA,"Hamburger Str. 226, 38114 Braunschweig, Germany",ROOFTOP,52.28774618029149,10.5208423802915,52.2850482197085,10.5181444197085,NA,NA,NA,NA,ChIJO28n9o_2r0cRXM8NCOf2rLw,"7GP9+HQ Brunswick, Germany",9F4G7GP9+HQ,street_address,NA,NA,NA,NA
321,results,Germany,DE,country,political,NA,"Hamburger Str. 226, 38114 Braunschweig, Germany",ROOFTOP,52.28774618029149,10.5208423802915,52.2850482197085,10.5181444197085,NA,NA,NA,NA,ChIJO28n9o_2r0cRXM8NCOf2rLw,"7GP9+HQ Brunswick, Germany",9F4G7GP9+HQ,street_address,NA,NA,NA,NA
321,results,38114,38114,postal_code,NA,NA,"Hamburger Str. 226, 38114 Braunschweig, Germany",ROOFTOP,52.28774618029149,10.5208423802915,52.2850482197085,10.5181444197085,NA,NA,NA,NA,ChIJO28n9o_2r0cRXM8NCOf2rLw,"7GP9+HQ Brunswick, Germany",9F4G7GP9+HQ,street_address,NA,NA,NA,NA
322,results,1-9,1-9,street_number,NA,NA,"Paracelsusstraße 1-9, 38259 Salzgitter, Germany",ROOFTOP,52.0695789802915,10.3733988802915,52.0668810197085,10.3707009197085,NA,NA,NA,NA,ChIJIb8aOTFFpUcRm38NNjBNudQ,"399C+7R Salzgitter, Germany",9F4G399C+7R,street_address,NA,NA,NA,NA
322,results,Paracelsusstraße,Paracelsusstraße,route,NA,NA,"Paracelsusstraße 1-9, 38259 Salzgitter, Germany",ROOFTOP,52.0695789802915,10.3733988802915,52.0668810197085,10.3707009197085,NA,NA,NA,NA,ChIJIb8aOTFFpUcRm38NNjBNudQ,"399C+7R Salzgitter, Germany",9F4G399C+7R,street_address,NA,NA,NA,NA
322,results,Bad,Bad,political,sublocality,sublocality_level_1,"Paracelsusstraße 1-9, 38259 Salzgitter, Germany",ROOFTOP,52.0695789802915,10.3733988802915,52.0668810197085,10.3707009197085,NA,NA,NA,NA,ChIJIb8aOTFFpUcRm38NNjBNudQ,"399C+7R Salzgitter, Germany",9F4G399C+7R,street_address,NA,NA,NA,NA
322,results,Salzgitter,SZ,locality,political,NA,"Paracelsusstraße 1-9, 38259 Salzgitter, Germany",ROOFTOP,52.0695789802915,10.3733988802915,52.0668810197085,10.3707009197085,NA,NA,NA,NA,ChIJIb8aOTFFpUcRm38NNjBNudQ,"399C+7R Salzgitter, Germany",9F4G399C+7R,street_address,NA,NA,NA,NA
322,results,Niedersachsen,NDS,administrative_area_level_1,political,NA,"Paracelsusstraße 1-9, 38259 Salzgitter, Germany",ROOFTOP,52.0695789802915,10.3733988802915,52.0668810197085,10.3707009197085,NA,NA,NA,NA,ChIJIb8aOTFFpUcRm38NNjBNudQ,"399C+7R Salzgitter, Germany",9F4G399C+7R,street_address,NA,NA,NA,NA
322,results,Germany,DE,country,political,NA,"Paracelsusstraße 1-9, 38259 Salzgitter, Germany",ROOFTOP,52.0695789802915,10.3733988802915,52.0668810197085,10.3707009197085,NA,NA,NA,NA,ChIJIb8aOTFFpUcRm38NNjBNudQ,"399C+7R Salzgitter, Germany",9F4G399C+7R,street_address,NA,NA,NA,NA
322,results,38259,38259,postal_code,NA,NA,"Paracelsusstraße 1-9, 38259 Salzgitter, Germany",ROOFTOP,52.0695789802915,10.3733988802915,52.0668810197085,10.3707009197085,NA,NA,NA,NA,ChIJIb8aOTFFpUcRm38NNjBNudQ,"399C+7R Salzgitter, Germany",9F4G399C+7R,street_address,NA,NA,NA,NA
323,results,1A,1A,street_number,NA,NA,"Rosenweg 1A, 38446 Wolfsburg, Germany",ROOFTOP,52.42343528029151,10.8026905802915,52.42073731970851,10.7999926197085,NA,NA,NA,NA,ChIJi-jORDOSr0cRfkMAQJsj3U4,"CRC2+RG Wolfsburg, Germany",9F4GCRC2+RG,street_address,NA,NA,NA,NA
323,results,Rosenweg,Rosenweg,route,NA,NA,"Rosenweg 1A, 38446 Wolfsburg, Germany",ROOFTOP,52.42343528029151,10.8026905802915,52.42073731970851,10.7999926197085,NA,NA,NA,NA,ChIJi-jORDOSr0cRfkMAQJsj3U4,"CRC2+RG Wolfsburg, Germany",9F4GCRC2+RG,street_address,NA,NA,NA,NA
323,results,Stadtmitte,Stadtmitte,political,sublocality,sublocality_level_1,"Rosenweg 1A, 38446 Wolfsburg, Germany",ROOFTOP,52.42343528029151,10.8026905802915,52.42073731970851,10.7999926197085,NA,NA,NA,NA,ChIJi-jORDOSr0cRfkMAQJsj3U4,"CRC2+RG Wolfsburg, Germany",9F4GCRC2+RG,street_address,NA,NA,NA,NA
323,results,Wolfsburg,WOB,locality,political,NA,"Rosenweg 1A, 38446 Wolfsburg, Germany",ROOFTOP,52.42343528029151,10.8026905802915,52.42073731970851,10.7999926197085,NA,NA,NA,NA,ChIJi-jORDOSr0cRfkMAQJsj3U4,"CRC2+RG Wolfsburg, Germany",9F4GCRC2+RG,street_address,NA,NA,NA,NA
323,results,Niedersachsen,NDS,administrative_area_level_1,political,NA,"Rosenweg 1A, 38446 Wolfsburg, Germany",ROOFTOP,52.42343528029151,10.8026905802915,52.42073731970851,10.7999926197085,NA,NA,NA,NA,ChIJi-jORDOSr0cRfkMAQJsj3U4,"CRC2+RG Wolfsburg, Germany",9F4GCRC2+RG,street_address,NA,NA,NA,NA
323,results,Germany,DE,country,political,NA,"Rosenweg 1A, 38446 Wolfsburg, Germany",ROOFTOP,52.42343528029151,10.8026905802915,52.42073731970851,10.7999926197085,NA,NA,NA,NA,ChIJi-jORDOSr0cRfkMAQJsj3U4,"CRC2+RG Wolfsburg, Germany",9F4GCRC2+RG,street_address,NA,NA,NA,NA
323,results,38446,38446,postal_code,NA,NA,"Rosenweg 1A, 38446 Wolfsburg, Germany",ROOFTOP,52.42343528029151,10.8026905802915,52.42073731970851,10.7999926197085,NA,NA,NA,NA,ChIJi-jORDOSr0cRfkMAQJsj3U4,"CRC2+RG Wolfsburg, Germany",9F4GCRC2+RG,street_address,NA,NA,NA,NA
324,results,21,21,street_number,NA,NA,"Allerstraße 21, 38518 Gifhorn, Germany",ROOFTOP,52.4865110302915,10.5389850302915,52.4838130697085,10.5362870697085,52.4853027,10.5379243,52.4850214,10.5373478,ChIJSdA8_C3vr0cRBwgwtmXzSZI,NA,NA,premise,NA,NA,NA,NA
324,results,Allerstraße,Allerstraße,route,NA,NA,"Allerstraße 21, 38518 Gifhorn, Germany",ROOFTOP,52.4865110302915,10.5389850302915,52.4838130697085,10.5362870697085,52.4853027,10.5379243,52.4850214,10.5373478,ChIJSdA8_C3vr0cRBwgwtmXzSZI,NA,NA,premise,NA,NA,NA,NA
324,results,Gifhorn,Gifhorn,locality,political,NA,"Allerstraße 21, 38518 Gifhorn, Germany",ROOFTOP,52.4865110302915,10.5389850302915,52.4838130697085,10.5362870697085,52.4853027,10.5379243,52.4850214,10.5373478,ChIJSdA8_C3vr0cRBwgwtmXzSZI,NA,NA,premise,NA,NA,NA,NA
324,results,Gifhorn,GF,administrative_area_level_3,political,NA,"Allerstraße 21, 38518 Gifhorn, Germany",ROOFTOP,52.4865110302915,10.5389850302915,52.4838130697085,10.5362870697085,52.4853027,10.5379243,52.4850214,10.5373478,ChIJSdA8_C3vr0cRBwgwtmXzSZI,NA,NA,premise,NA,NA,NA,NA
324,results,Niedersachsen,NDS,administrative_area_level_1,political,NA,"Allerstraße 21, 38518 Gifhorn, Germany",ROOFTOP,52.4865110302915,10.5389850302915,52.4838130697085,10.5362870697085,52.4853027,10.5379243,52.4850214,10.5373478,ChIJSdA8_C3vr0cRBwgwtmXzSZI,NA,NA,premise,NA,NA,NA,NA
